Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,pickup_time,Order_Month,Distance,Time_taken (min),Time_pickup_(Min),Order_Day
36.0,4.5,Sandstorms,Medium,1,Meal,motorcycle,0.0,No,Urban,,2,4.72,28.0,15.0,17.0
38.0,4.8,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,,3,7.66,29.0,15.0,24.0
33.0,4.8,Sunny,Low,2,Drinks,scooter,1.0,No,Urban,,3,1.51,10.0,10.0,1.0
37.0,4.7,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,,2,6.24,26.0,15.0,15.0
38.0,3.2,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,,3,12.26,32.0,5.0,12.0
37.0,4.6,Stormy,Jam,0,Meal,motorcycle,3.0,No,Semi-Urban,,4,13.58,53.0,15.0,6.0
30.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,,3,9.35,28.0,15.0,17.0
36.0,5.0,Sunny,Low,2,Drinks,motorcycle,0.0,No,Urban,,3,9.12,14.0,5.0,3.0
29.566910587697237,4.8,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,,3,1.51,16.0,9.98,24.0
30.0,4.5,Sunny,Jam,2,Meal,motorcycle,1.0,No,Urban,,2,19.63,18.0,15.0,12.0
39.0,4.3,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,,2,1.57,20.0,9.98,11.0
29.566910587697237,4.8,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,,3,4.54,35.0,9.98,13.0
30.0,4.2,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,,3,17.14,41.0,9.98,12.0
39.0,4.2,Sandstorms,Jam,0,Buffet,motorcycle,3.0,No,Urban,,3,12.42,50.0,15.0,20.0
36.0,5.0,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,,3,4.61,22.0,10.0,28.0
34.0,4.9,Stormy,High,1,Drinks,scooter,1.0,No,Urban,,3,1.51,27.0,15.0,24.0
35.0,4.5,Sunny,Medium,2,Snack,electric_scooter,1.0,No,Urban,,3,10.6,26.0,15.0,12.0
39.0,4.9,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Urban,,3,9.19,27.0,9.98,26.0
35.0,4.6,Sunny,Low,2,Meal,scooter,1.0,No,Urban,,2,10.81,21.0,10.0,14.0
32.0,4.4,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,,3,12.23,33.0,5.0,23.0
26.0,5.0,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,,3,14.02,27.0,15.0,20.0
39.0,4.6,Fog,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,,3,3.06,17.0,5.0,13.0
23.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Urban,,3,4.54,20.0,10.0,9.0
33.0,5.0,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,,4,7.65,26.0,10.0,5.0
32.0,4.5,Sandstorms,High,1,Snack,scooter,1.0,No,Metropolitian,,3,6.21,27.0,5.0,24.0
21.0,4.9,Sandstorms,Medium,1,Meal,scooter,1.0,No,Urban,,2,9.08,26.0,9.98,13.0
29.0,4.7,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,,3,11.91,38.0,15.0,29.0
39.0,4.6,Windy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,,3,16.9,28.0,9.98,16.0
29.566910587697237,4.8,Fog,Low,3,Drinks,electric_scooter,2.0,No,Metropolitian,,3,13.99,32.0,9.98,29.0
34.0,5.0,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,,3,6.23,33.0,5.0,15.0
31.0,4.0,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,,3,6.23,33.0,5.0,3.0
29.0,4.0,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,,3,7.56,15.0,10.0,17.0
23.0,4.8,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,,3,6.06,25.0,15.0,3.0
25.0,4.7,Sandstorms,Low,1,Drinks,scooter,0.0,No,Urban,,3,9.31,10.0,15.0,1.0
24.0,4.6,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,,3,3.11,20.0,9.98,30.0
35.0,4.8,Windy,Medium,1,Meal,motorcycle,1.0,No,Urban,,3,13.68,29.0,10.0,25.0
30.0,4.9,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,,4,6.05,30.0,15.0,3.0
38.0,4.8,Fog,Jam,0,Drinks,motorcycle,1.0,No,Urban,,3,9.12,28.0,9.98,28.0
25.0,4.6,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,,3,12.24,22.0,5.0,29.0
31.0,4.8,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,,3,12.44,24.0,9.98,20.0
38.0,4.8,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,,3,3.04,18.0,15.0,7.0
37.0,5.0,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,,3,1.55,24.0,5.0,11.0
20.0,4.5,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,,3,1.55,15.0,5.0,26.0
36.0,4.5,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,,4,3.06,21.0,10.0,3.0
32.0,4.5,Stormy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,,3,4.54,27.0,5.0,17.0
26.0,4.8,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Urban,,3,17.07,46.0,9.98,23.0
23.0,4.5,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,,3,12.07,22.0,15.0,10.0
25.0,4.7,Stormy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,,2,11.72,26.0,9.98,16.0
20.0,4.8,Cloudy,High,1,Snack,scooter,1.0,No,Metropolitian,,3,2.98,22.0,15.0,13.0
26.0,4.7,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,,3,1.51,10.0,15.0,21.0
38.0,4.8,Windy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,,3,6.12,28.0,9.98,3.0
30.0,3.7,Fog,Low,1,Snack,scooter,0.0,No,Metropolitian,,3,17.08,35.0,15.0,10.0
27.0,4.6,Sandstorms,Low,1,Buffet,scooter,1.0,No,Urban,,2,10.68,12.0,15.0,12.0
25.0,4.5,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,,3,9.44,13.0,15.0,24.0
26.0,4.9,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,,3,12.29,38.0,15.0,10.0
22.0,4.6,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,,2,10.45,20.0,5.0,12.0
31.0,5.0,Fog,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,,3,19.92,43.0,5.0,29.0
34.0,4.8,Stormy,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,,3,12.16,50.0,10.0,20.0
33.0,4.8,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,,3,4.54,27.0,10.0,17.0
37.0,4.7,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Urban,,2,1.57,15.0,15.0,17.0
23.0,4.2,Cloudy,Jam,1,Buffet,scooter,2.0,No,Metropolitian,,3,4.53,31.0,5.0,19.0
39.0,4.6,Stormy,High,0,Buffet,motorcycle,2.0,No,Metropolitian,,3,6.05,45.0,5.0,5.0
29.566910587697237,4.8,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,,3,9.33,39.0,9.98,5.0
31.0,4.6,Cloudy,Low,0,Snack,motorcycle,1.0,Yes,Metropolitian,,4,20.85,40.0,10.0,4.0
33.0,5.0,Cloudy,Jam,2,Buffet,motorcycle,2.0,Yes,Metropolitian,,3,13.83,45.0,5.0,18.0
29.0,4.9,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,,3,9.18,10.0,15.0,5.0
24.0,4.8,Sandstorms,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,,3,6.08,23.0,5.0,9.0
37.0,4.7,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,,3,13.83,28.0,15.0,14.0
39.0,4.5,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,,4,12.07,21.0,9.98,6.0
26.0,4.7,Stormy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,,3,4.61,26.0,5.0,17.0
31.0,4.5,Cloudy,Low,2,Drinks,scooter,1.0,No,Urban,,3,19.91,35.0,9.98,10.0
23.0,4.8,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,,3,16.66,32.0,10.0,29.0
39.0,4.2,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,,3,1.56,22.0,10.0,30.0
24.0,4.5,Cloudy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,,3,16.66,28.0,10.0,16.0
26.0,4.4,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,,2,9.44,29.0,15.0,13.0
30.0,4.9,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,,3,12.42,29.0,10.0,12.0
39.0,4.0,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,,2,13.48,40.0,9.98,16.0
35.0,4.8,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,,4,9.18,16.0,15.0,5.0
38.0,4.9,Sunny,Jam,1,Drinks,scooter,0.0,No,Urban,,3,4.66,16.0,9.98,30.0
30.0,4.4,Cloudy,Jam,2,Meal,scooter,2.0,No,Metropolitian,,3,12.46,49.0,15.0,31.0
22.0,4.6,Fog,Low,1,Snack,scooter,1.0,No,Urban,,3,3.11,13.0,15.0,19.0
36.0,4.5,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,,2,1.56,23.0,5.0,17.0
39.0,4.9,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,,3,10.76,42.0,5.0,27.0
37.0,4.5,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,,2,4.4,28.0,5.0,13.0
39.0,4.1,Windy,High,1,Meal,motorcycle,1.0,No,Metropolitian,,4,3.07,33.0,9.98,5.0
28.0,4.6,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,,3,1.52,19.0,5.0,24.0
32.0,4.7,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,,4,9.35,30.0,15.0,5.0
26.0,4.7,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,,2,4.63,20.0,15.0,11.0
32.0,4.8,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,,3,12.07,24.0,10.0,14.0
39.0,4.1,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,,4,7.55,28.0,9.98,5.0
24.0,4.4,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,,3,12.16,34.0,10.0,31.0
21.0,5.0,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,,3,12.47,26.0,9.98,29.0
21.0,4.7,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,,3,10.43,36.0,10.0,18.0
25.0,4.6,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,,3,10.76,28.0,10.0,23.0
32.0,4.7,Sandstorms,Low,2,Meal,scooter,0.0,No,Metropolitian,,3,3.03,24.0,10.0,3.0
32.0,4.4,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,,4,11.92,33.0,15.0,2.0
29.0,4.6,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,,3,13.58,21.0,5.0,14.0
27.0,4.4,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,,3,1.56,24.0,15.0,7.0
22.0,4.3,Fog,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,,3,20.18,31.0,15.0,25.0
28.0,4.8,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,,3,1.56,18.0,5.0,15.0
34.0,4.3,Fog,Jam,2,Meal,scooter,1.0,Yes,Metropolitian,,3,19.62,48.0,10.0,25.0
29.0,4.6,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,,3,7.56,20.0,10.0,1.0
20.0,4.7,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,,3,7.6,27.0,15.0,26.0
23.0,4.1,Fog,Medium,1,Meal,scooter,0.0,No,Metropolitian,,3,12.44,31.0,9.98,18.0
27.0,4.1,Fog,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,,3,13.68,36.0,15.0,25.0
22.0,4.7,Fog,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,,3,7.55,28.0,15.0,5.0
31.0,4.9,Windy,Jam,0,Snack,motorcycle,1.0,No,Urban,,2,17.17,44.0,9.98,14.0
20.0,4.7,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,,3,11.01,27.0,9.98,8.0
22.0,4.9,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,,3,10.43,25.0,9.98,2.0
22.0,4.9,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Urban,,3,10.71,16.0,10.0,31.0
29.0,4.6,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,,3,12.24,19.0,15.0,2.0
20.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,,4,10.71,33.0,5.0,2.0
32.0,4.3,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,,4,20.85,44.0,5.0,6.0
29.0,4.7,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,,3,10.43,28.0,15.0,16.0
33.0,4.1,Stormy,Jam,1,Snack,scooter,0.0,No,Urban,,2,6876.08,34.0,10.0,16.0
32.0,4.9,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,,3,13.58,25.0,15.0,20.0
26.0,4.8,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,,3,16.64,17.0,15.0,2.0
37.0,4.5,Sunny,Jam,2,Drinks,scooter,1.0,No,Urban,,3,13.41,30.0,9.98,16.0
30.0,4.6,Sunny,Medium,1,Snack,scooter,1.0,No,Urban,,3,9.19,17.0,15.0,26.0
27.0,4.4,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,,4,9.18,20.0,15.0,3.0
35.0,4.6,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,,3,9.33,44.0,9.98,3.0
34.0,4.6,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,,3,3.11,23.0,15.0,9.0
21.0,4.8,Stormy,High,2,Buffet,scooter,1.0,No,Urban,,4,1.51,16.0,5.0,3.0
29.0,4.7,Cloudy,Low,1,Meal,scooter,0.0,No,Metropolitian,,3,4.66,18.0,5.0,7.0
26.0,4.5,Stormy,High,2,Snack,motorcycle,1.0,No,Metropolitian,,3,3.12,12.0,5.0,1.0
24.0,5.0,Sunny,Medium,2,Snack,scooter,0.0,No,Urban,,3,19.62,15.0,15.0,16.0
33.0,5.0,Windy,Medium,0,Buffet,motorcycle,0.0,No,Urban,,3,6.05,33.0,10.0,24.0
25.0,4.5,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,,3,7.6,17.0,9.98,9.0
39.0,4.7,Fog,Low,1,Buffet,scooter,0.0,No,Urban,,3,13.83,27.0,5.0,31.0
37.0,4.6,Fog,Low,2,Meal,motorcycle,1.0,No,Metropolitian,,3,7.68,19.0,15.0,9.0
29.0,4.6,Cloudy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,,3,1.54,14.0,15.0,24.0
34.0,3.5,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,,3,20.25,33.0,15.0,10.0
22.0,4.6,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,,3,10.71,30.0,5.0,16.0
22.0,4.9,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,,2,1.49,14.0,9.98,11.0
28.0,4.5,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,,4,17.3,23.0,10.0,6.0
39.0,4.6,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,,3,7.56,28.0,5.0,11.0
31.0,4.7,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,,3,10.91,24.0,10.0,2.0
22.0,4.9,Sandstorms,High,2,Buffet,motorcycle,1.0,No,Metropolitian,,3,6.21,18.0,9.98,5.0
20.0,4.6,Stormy,Medium,0,Snack,motorcycle,0.0,No,Urban,,3,19.76,23.0,9.98,31.0
20.0,4.9,Sandstorms,Jam,1,Meal,scooter,1.0,No,Urban,,2,19.04,20.0,10.0,14.0
30.0,4.7,Cloudy,High,1,Drinks,scooter,2.0,No,Metropolitian,,2,1.47,38.0,10.0,15.0
31.0,4.5,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,,3,12.42,27.0,9.98,4.0
34.0,4.1,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Urban,,3,10.87,35.0,15.0,2.0
29.0,4.9,Stormy,High,1,Snack,scooter,1.0,No,Metropolitian,,2,6.29,29.0,10.0,11.0
36.0,4.7,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,,4,12.46,41.0,5.0,2.0
29.566910587697237,4.8,Fog,Low,3,Drinks,bicycle,1.0,No,Urban,,3,1.53,19.0,9.98,26.0
37.0,3.9,Cloudy,Low,2,Meal,motorcycle,1.0,No,Urban,,2,16.61,35.0,15.0,12.0
22.0,4.5,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,,3,9.22,20.0,15.0,13.0
25.0,4.0,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,,3,3.11,28.0,9.98,21.0
29.566910587697237,4.8,Fog,Low,3,Snack,scooter,1.0,No,Metropolitian,,3,6.04,30.0,9.98,21.0
30.0,4.9,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,,3,7.77,30.0,5.0,24.0
27.0,4.8,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,,2,8.93,20.0,15.0,15.0
23.0,4.7,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,,3,3.04,15.0,10.0,3.0
35.0,4.3,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,,3,10.64,39.0,15.0,2.0
32.0,4.7,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,,3,4.6,32.0,5.0,9.0
38.0,4.7,Sunny,High,1,Snack,scooter,1.0,No,Metropolitian,,3,3.02,24.0,5.0,11.0
25.0,4.4,Sunny,High,0,Meal,motorcycle,2.0,No,Metropolitian,,2,5.87,46.0,10.0,11.0
33.0,4.9,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,,2,9.44,18.0,10.0,17.0
26.0,5.0,Stormy,Medium,2,Drinks,scooter,1.0,No,Urban,,4,16.6,26.0,5.0,6.0
22.0,4.8,Sunny,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,,3,10.72,16.0,10.0,31.0
27.0,4.6,Cloudy,Low,1,Meal,scooter,1.0,No,Urban,,2,1.47,10.0,15.0,17.0
28.0,4.5,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,,4,7.65,26.0,10.0,5.0
34.0,4.9,Fog,Medium,1,Buffet,motorcycle,1.0,No,Urban,,4,6.21,17.0,5.0,1.0
37.0,4.7,Cloudy,Jam,2,Meal,scooter,0.0,No,Metropolitian,,3,20.25,43.0,10.0,18.0
33.0,4.6,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,,4,6.23,27.0,5.0,1.0
24.0,4.5,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Urban,,3,10.76,30.0,9.98,14.0
30.0,4.8,Fog,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,,3,4.66,15.0,15.0,26.0
33.0,4.7,Fog,Medium,1,Meal,scooter,0.0,No,Metropolitian,,3,12.29,42.0,5.0,31.0
38.0,4.4,Fog,Medium,2,Buffet,scooter,0.0,No,Urban,,2,20.07,43.0,10.0,16.0
23.0,4.2,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,,2,2225.22,42.0,15.0,18.0
38.0,4.8,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,,3,7.55,23.0,15.0,15.0
32.0,4.6,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,,3,20.85,25.0,10.0,25.0
31.0,4.6,Sunny,High,2,Snack,motorcycle,1.0,No,Metropolitian,,3,6.29,21.0,9.98,3.0
39.0,4.8,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,,4,3.15,20.0,5.0,3.0
30.0,5.0,Fog,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,,4,7.76,17.0,15.0,5.0
26.0,4.7,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,,2,1.57,22.0,5.0,13.0
24.0,5.0,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,,4,9.32,25.0,9.98,3.0
36.0,4.1,Stormy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,,4,3.15,33.0,5.0,3.0
33.0,5.0,Sunny,Low,2,Snack,motorcycle,1.0,No,Metropolitian,,3,12.42,20.0,10.0,25.0
23.0,4.1,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,,4,1.49,21.0,5.0,3.0
20.0,4.6,Sandstorms,Medium,1,Drinks,scooter,0.0,No,Urban,,4,7.66,24.0,15.0,5.0
26.0,4.9,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,,3,19.66,15.0,5.0,4.0
38.0,4.7,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,,3,7.76,29.0,9.98,13.0
34.0,4.9,Windy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,,3,6.21,32.0,10.0,24.0
23.0,4.7,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,,3,7.56,20.0,5.0,26.0
36.0,4.3,Stormy,High,2,Meal,scooter,1.0,No,Metropolitian,,2,6.24,34.0,10.0,11.0
20.0,4.0,Stormy,Medium,0,Snack,motorcycle,1.0,No,Urban,,2,19.62,31.0,15.0,14.0
38.0,4.9,Sandstorms,High,2,Drinks,motorcycle,1.0,No,Metropolitian,,3,1.51,28.0,10.0,3.0
29.566910587697237,4.8,Sandstorms,Medium,1,Drinks,scooter,0.0,No,Metropolitian,,3,9.06,26.0,9.98,26.0
29.566910587697237,4.8,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,,2,12.58,24.0,9.98,16.0
37.0,3.8,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,,2,12.48,31.0,10.0,16.0
39.0,4.2,Windy,High,2,Meal,scooter,1.0,No,Metropolitian,,2,6.24,32.0,5.0,11.0
38.0,4.8,Windy,Jam,2,Snack,motorcycle,0.0,No,Urban,,3,12.46,27.0,10.0,20.0
37.0,4.9,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,,3,10.91,27.0,5.0,2.0
35.0,4.1,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,,3,16.39,52.0,10.0,31.0
31.0,4.8,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,,3,3.06,28.0,5.0,19.0
35.0,4.1,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,,3,6.13,31.0,9.98,3.0
38.0,4.8,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,,2,1.54,29.0,10.0,15.0
39.0,4.6,Cloudy,Jam,2,Snack,motorcycle,1.0,Yes,Semi-Urban,,3,16.82,47.0,9.98,29.0
39.0,5.0,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,,4,7.56,28.0,10.0,1.0
34.0,4.0,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Urban,,3,12.26,35.0,10.0,12.0
39.0,4.9,Sunny,Low,2,Drinks,scooter,0.0,No,Urban,,3,4.54,10.0,9.98,26.0
36.0,4.2,Sandstorms,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,,4,10.7,38.0,9.98,6.0
38.0,4.9,Sandstorms,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,,2,8.79,30.0,5.0,13.0
22.0,4.6,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,,3,1.51,25.0,10.0,15.0
30.0,4.1,Windy,High,0,Meal,motorcycle,0.0,No,Metropolitian,,3,6.29,32.0,10.0,9.0
30.0,4.2,Sandstorms,Medium,0,Meal,motorcycle,0.0,Yes,Metropolitian,,3,10.43,43.0,10.0,18.0
22.0,4.6,Fog,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,,3,16.83,43.0,15.0,6.0
27.0,4.6,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,,3,3.15,18.0,15.0,28.0
32.0,4.5,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,,3,4.56,28.0,10.0,24.0
29.566910587697237,4.8,Fog,Low,3,Meal,bicycle,1.0,No,Urban,,2,6.29,11.0,9.98,11.0
37.0,4.6,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,,3,1.56,27.0,5.0,13.0
31.0,4.9,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Urban,,3,4.66,30.0,10.0,9.0
20.0,4.9,Sunny,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,,3,3.04,18.0,10.0,24.0
39.0,4.5,Sunny,Jam,1,Buffet,scooter,1.0,No,Urban,,3,7.6,24.0,15.0,28.0
29.566910587697237,4.8,Fog,Low,3,Snack,electric_scooter,1.0,No,Metropolitian,,3,1.53,32.0,9.98,9.0
32.0,4.5,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,,3,7.57,25.0,15.0,15.0
35.0,4.5,Cloudy,High,1,Meal,motorcycle,0.0,No,Metropolitian,,3,6.15,28.0,15.0,26.0
38.0,4.8,Windy,Medium,1,Snack,scooter,0.0,No,Metropolitian,,2,11.75,22.0,9.98,18.0
36.0,4.7,Stormy,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,,3,11.01,43.0,10.0,4.0
34.0,4.7,Sandstorms,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,,3,9.18,49.0,5.0,3.0
29.0,4.4,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,,3,13.61,38.0,10.0,16.0
24.0,4.8,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,,4,9.33,22.0,9.98,3.0
33.0,4.6,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,,4,13.97,27.0,5.0,2.0
26.0,4.5,Sunny,Low,0,Buffet,motorcycle,0.0,No,Urban,,3,3.12,14.0,15.0,13.0
20.0,4.7,Sunny,High,2,Snack,electric_scooter,1.0,No,Metropolitian,,4,1.49,19.0,15.0,5.0
28.0,4.8,Cloudy,Jam,0,Buffet,motorcycle,3.0,Yes,Metropolitian,,3,12.42,45.0,9.98,25.0
36.0,4.8,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,,3,12.23,27.0,10.0,18.0
38.0,5.0,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,,3,3.06,21.0,10.0,21.0
20.0,4.8,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,,3,6.21,27.0,5.0,9.0
28.0,4.7,Stormy,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,,2,3.03,11.0,15.0,13.0
